url,title,content,query,source_url,type,text
,"Kedar Nath Singh vs State Of Bihar on 20 January, 1962",,Freedom of speech,https://indiankanoon.org/docfragment/111867/?formInput=Freedom%20of%20speech,case,
,"Article 25 in Constitution of India
          
  

  
     [Constitution]",,Freedom of Religion,https://indiankanoon.org/doc/631708/,case,
,"Citizens For Justice And Peace vs The State Of Uttar Pradesh on 16 January, 2023",,Freedom of Religion,https://indiankanoon.org/docfragment/52076989/?formInput=Freedom%20of%20Religion,case,
,"S.P. Mittal Etc. Etc vs Union Of India And Others on 8 November, 1982",,Freedom of Religion,https://indiankanoon.org/docfragment/312939/?formInput=Freedom%20of%20Religion,case,
,"The Commissioner Of Police & Ors vs Acharya Jagdishwarananda Avadhuta & ... on 11 March, 2004",,Freedom of Religion,https://indiankanoon.org/docfragment/1723440/?formInput=Freedom%20of%20Religion,case,
,"Rev. Stainislaus vs State Of Madhya Pradesh & Ors on 17 January, 1977",,Freedom of Religion,https://indiankanoon.org/docfragment/1308071/?formInput=Freedom%20of%20Religion,case,
,"Uttarakhand Freedom of Religion Act, 2018",,Freedom of Religion,https://indiankanoon.org/doc/138667454/,case,
,"Section 8 in Uttarakhand Freedom of Religion Act, 2018
          
  

  
     [Entire Act]",,Freedom of Religion,https://indiankanoon.org/doc/91146644/,case,
,"S. Ananthakrishnan vs The State Of Madras on 19 October, 1951",,Freedom of Religion,https://indiankanoon.org/docfragment/1379700/?formInput=Freedom%20of%20Religion,case,
,"Himachal Pradesh Freedom of Religion Act, 2006",,Freedom of Religion,https://indiankanoon.org/doc/197744603/,case,
,"The Gujarat Freedom of Religion Act, 2003",,Freedom of Religion,https://indiankanoon.org/doc/64531482/,case,
,"Article 19 in Constitution of India
          
  

  
     [Constitution]",,Freedom of association,https://indiankanoon.org/doc/1218090/,case,
,Constitution of India,,Freedom of association,https://indiankanoon.org/doc/237570/,case,
,"Section 3 in The Police Forces (Restriction Of Rights) Act, 1966
          
  

  
     [Entire Act]",,Freedom of association,https://indiankanoon.org/doc/1271471/,case,
,"Goa Freedom Fighters Association vs Union Of India on 24 November, 2010",,Freedom of association,https://indiankanoon.org/docfragment/657085/?formInput=Freedom%20of%20association,case,
,"Janardan Vasant Patil And 4 Ors vs Director General Of Police And Anr on 16 September, 2016",,Freedom of association,https://indiankanoon.org/docfragment/188413578/?formInput=Freedom%20of%20association,case,
,"Smt. Gian Kaur vs The State Of Punjab on 21 March, 1996",,Freedom of association,https://indiankanoon.org/docfragment/217501/?formInput=Freedom%20of%20association,case,
,"Delhi Police Non-Gazetted Karmachari ... vs Union Of India (Uoi) And Ors. on 20 November, 1986",,Freedom of association,https://indiankanoon.org/docfragment/84656403/?formInput=Freedom%20of%20association,case,
,"Mrf United Workers Union vs Government Of Tamil Nadu on 8 September, 2009",,Freedom of association,https://indiankanoon.org/docfragment/997935/?formInput=Freedom%20of%20association,case,
,"Delhi Police Non-Gazettedkarmchari ... vs Union Of India & Ors on 20 November, 1986",,Freedom of association,https://indiankanoon.org/docfragment/917434/?formInput=Freedom%20of%20association,case,
,"Mian Bashir Ahmad And Etc. vs State Of J. & K. And Ors. on 13 November, 1981",,Freedom of association,https://indiankanoon.org/docfragment/1184015/?formInput=Freedom%20of%20association,case,
,"Raj Rani And Others vs State Of Punjab And Others on 6 May, 2019",,protection of life and liberty,https://indiankanoon.org/docfragment/152322669/?formInput=protection%20of%20life%20and%20liberty,case,
,"Yash Pal And Another vs State Of Haryana And Others on 9 September, 2024",,protection of life and liberty,https://indiankanoon.org/docfragment/185458725/?formInput=protection%20of%20life%20and%20liberty,case,
,"Amandeep Kaur & Another vs State Of Punjab And Others on 3 March, 2009",,protection of life and liberty,https://indiankanoon.org/docfragment/1258918/?formInput=protection%20of%20life%20and%20liberty,case,
,"Saranjeet Kaur And Anr vs State Of Punjab And Others on 13 June, 2023",,protection of life and liberty,https://indiankanoon.org/docfragment/82675864/?formInput=protection%20of%20life%20and%20liberty,case,
,"Sarabjit Kaur And Another vs State Of Punjab And Others on 29 October, 2021",,protection of life and liberty,https://indiankanoon.org/docfragment/102841055/?formInput=protection%20of%20life%20and%20liberty,case,
,"Goutam Kumar And Anr vs State Of Punjab And Others on 26 August, 2021",,protection of life and liberty,https://indiankanoon.org/docfragment/114912888/?formInput=protection%20of%20life%20and%20liberty,case,
,"Jashanpreet Kaur And Anr vs State Of Punjab And Ors on 21 June, 2019",,protection of life and liberty,https://indiankanoon.org/docfragment/74331918/?formInput=protection%20of%20life%20and%20liberty,case,
,"Rajvinder Kaur And Another vs State Of Punjab And Others on 29 September, 2022",,protection of life and liberty,https://indiankanoon.org/docfragment/40945625/?formInput=protection%20of%20life%20and%20liberty,case,
,"Karamjeet Kaur And Another vs State Of Haryana And Others on 18 July, 2022",,protection of life and liberty,https://indiankanoon.org/docfragment/28331865/?formInput=protection%20of%20life%20and%20liberty,case,
,"Rajwinder Kaur And Another vs State Of Punjab And Others on 7 March, 2022",,protection of life and liberty,https://indiankanoon.org/docfragment/17892578/?formInput=protection%20of%20life%20and%20liberty,case,
,"Article 51A in Constitution of India
          
  

  
     [Constitution]",,fundamental duties,https://indiankanoon.org/doc/867010/,case,
,"THE CONSTITUTION (FORTY-SECOND AMENDMENT) ACT, 1976",,fundamental duties,https://indiankanoon.org/doc/50073852/,case,
,"State Of Gujarat vs Mirzapur Moti Kureshi Kassab Jamat & Ors on 26 October, 2005",,fundamental duties,https://indiankanoon.org/docfragment/101278772/?formInput=fundamental%20duties,case,
,"Article 371H in Constitution of India
          
  

  
     [Constitution]",,fundamental duties,https://indiankanoon.org/doc/181196/,case,
,"Section 4 in The Legal Services Authorities Act, 1987
          
  

  
     [Entire Act]",,fundamental duties,https://indiankanoon.org/doc/138042086/,case,
,"Section 14 in National Charter For Children, 2003
          
  

  
     [Entire Act]",,fundamental duties,https://indiankanoon.org/doc/149528855/,case,
,"Section 3 in THE CONSTITUTION (FORTY-SECOND AMENDMENT) ACT, 1976
          
  

  
     [Entire Act]",,fundamental duties,https://indiankanoon.org/doc/198653294/,case,
,"All India Scheduled Castes,S.T.& ... vs Union Of India & 7 Others on 20 December, 2014",,fundamental duties,https://indiankanoon.org/docfragment/44178957/?formInput=fundamental%20duties,case,
,"State Of Gujarat vs Mirzapur Moti Kureshi Kassab Jamat & Ors on 26 October, 2005",,fundamental duties,https://indiankanoon.org/docfragment/63753770/?formInput=fundamental%20duties,case,
,"Ramavath Hanuma @ Hanumanthu, ... vs State Of Telangana Represented By ... on 1 March, 2017",,fundamental duties,https://indiankanoon.org/docfragment/55504842/?formInput=fundamental%20duties,case,
,"Article 14 in Constitution of India
          
  

  
     [Constitution]",,Right to Equality,https://indiankanoon.org/doc/367586/,case,
,"Section 377 in The Indian Penal Code, 1860
          
  

  
     [Entire Act]",,Right to Equality,https://indiankanoon.org/doc/1836974/,case,
,Constitution of India,,Right to Equality,https://indiankanoon.org/doc/237570/,case,
,"Ashok Kumar Gupta , Vidya Sagar Gupta & ... vs State Of U.P. & Ors on 21 March, 1997",,Right to Equality,https://indiankanoon.org/docfragment/897981/?formInput=Right%20to%20Equality,case,
,"Section 47 in The Persons With Disabilities (Equal Opportunities, Protection Of Rights And Full Participation) Act, 1995
          
  

  
     [Entire Act]",,Right to Equality,https://indiankanoon.org/doc/1686876/,case,
,"Section 9 in The Hindu Adoptions And Maintenance Act, 1956
          
  

  
     [Entire Act]",,Right to Equality,https://indiankanoon.org/doc/754978/,case,
,"Section 80U in The Income Tax Act, 1961
          
  

  
     [Entire Act]",,Right to Equality,https://indiankanoon.org/doc/145191888/,case,
,"Section 33 in The Persons With Disabilities (Equal Opportunities, Protection Of Rights And Full Participation) Act, 1995
          
  

  
     [Entire Act]",,Right to Equality,https://indiankanoon.org/doc/1950606/,case,
,"Section 2 in The Persons With Disabilities (Equal Opportunities, Protection Of Rights And Full Participation) Act, 1995
          
  

  
     [Entire Act]",,Right to Equality,https://indiankanoon.org/doc/410747/,case,
,"Section 32 in The Persons With Disabilities (Equal Opportunities, Protection Of Rights And Full Participation) Act, 1995
          
  

  
     [Entire Act]",,Right to Equality,https://indiankanoon.org/doc/1534889/,case,
,"Article 19 in Constitution of India
          
  

  
     [Constitution]",,Right to Freedom,https://indiankanoon.org/doc/1218090/,case,
,"Indian Express Newspapers (Bombay) ... vs Union Of India & Ors. Etc. Etc on 6 December, 1984",,Right to Freedom,https://indiankanoon.org/docfragment/223504/?formInput=Right%20to%20Freedom,case,
,"Article 26 in Constitution of India
          
  

  
     [Constitution]",,Right to Freedom,https://indiankanoon.org/doc/1858991/,case,
,Constitution of India,,Right to Freedom,https://indiankanoon.org/doc/237570/,case,
,"Bennett Coleman & Co. & Ors vs Union Of India & Ors on 30 October, 1972",,Right to Freedom,https://indiankanoon.org/docfragment/125596/?formInput=Right%20to%20Freedom,case,
,"The Secretary, Ministry Of Information ... vs Cricket Association Of Bengal & Anr on 9 February, 1995",,Right to Freedom,https://indiankanoon.org/docfragment/539407/?formInput=Right%20to%20Freedom,case,
,"Subramanian Swamy vs Union Of India, Min. Of Law. on 13 May, 2016",,Right to Freedom,https://indiankanoon.org/docfragment/80997184/?formInput=Right%20to%20Freedom,case,
,"Re-Ramlila Maidan Incident Dt ... vs Home Secretary And Ors on 23 February, 2012",,Right to Freedom,https://indiankanoon.org/docfragment/17021567/?formInput=Right%20to%20Freedom,case,
,"Bata India Ltd. vs A.M. Turaz & Ors. on 15 October, 2012",,Right to Freedom,https://indiankanoon.org/docfragment/7582180/?formInput=Right%20to%20Freedom,case,
,"W.N. Srinivasa Bhat And Anr. vs The State Of Madras And Anr. on 2 November, 1950",,Right to Freedom,https://indiankanoon.org/docfragment/1412643/?formInput=Right%20to%20Freedom,case,
,"Mrs. Maneka Gandhi vs Union Of India (Uoi) And Anr. on 25 January, 1978",,Right against Exploitation,https://indiankanoon.org/docfragment/43475503/?formInput=Right%20against%20Exploitation,case,
,"Anil Kumar Agarwal vs Assistant Labour Commissioner, ... on 2 September, 1998",,Right against Exploitation,https://indiankanoon.org/docfragment/1709771/?formInput=Right%20against%20Exploitation,case,
,"Shree Narayan Singh vs State Of U.P. Thru Home Secy. & 5 Ors. on 8 October, 2013",,Right against Exploitation,https://indiankanoon.org/docfragment/97585778/?formInput=Right%20against%20Exploitation,case,
,"Kadar vs Muthukoya Thangal on 17 July, 1961",,Right against Exploitation,https://indiankanoon.org/docfragment/1099578/?formInput=Right%20against%20Exploitation,case,
,"Pramod Bhagwan Nayak vs State Of Gujarat on 22 February, 2006",,Right against Exploitation,https://indiankanoon.org/docfragment/1735887/?formInput=Right%20against%20Exploitation,case,
,"Nafeesa.T.P vs State Of on 18 February, 2011",,Right against Exploitation,https://indiankanoon.org/docfragment/117420177/?formInput=Right%20against%20Exploitation,case,
,"A.K. Gopalan vs The State Of Madras.Union Of India: ... on 19 May, 1950",,Right against Exploitation,https://indiankanoon.org/docfragment/1857950/?formInput=Right%20against%20Exploitation,case,
,"Navtej Singh Johar vs Union Of India Ministry Of Law And ... on 6 September, 2018",,Right against Exploitation,https://indiankanoon.org/docfragment/168671544/?formInput=Right%20against%20Exploitation,case,
,"Charan Lal Sahu Etc. Etc vs Union Of India And Ors on 22 December, 1989",,Right against Exploitation,https://indiankanoon.org/docfragment/299215/?formInput=Right%20against%20Exploitation,case,
,"I.C. Golak Nath And Ors. vs State Of Punjab And Anr. on 27 February, 1967",,Right against Exploitation,https://indiankanoon.org/docfragment/21266288/?formInput=Right%20against%20Exploitation,case,
,"S.P. Mittal Etc. Etc vs Union Of India And Others on 8 November, 1982",,Right to Freedom of Religion,https://indiankanoon.org/docfragment/312939/?formInput=Right%20to%20Freedom%20of%20Religion,case,
,"The State vs Paras Ram Chawla on 30 April, 1984",,Right to Freedom of Religion,https://indiankanoon.org/docfragment/194161/?formInput=Right%20to%20Freedom%20of%20Religion,case,
,"Ayesha Hajeera Almas vs Chief Secretary on 15 March, 2022",,Right to Freedom of Religion,https://indiankanoon.org/docfragment/140390250/?formInput=Right%20to%20Freedom%20of%20Religion,case,
,"Mrs. Maneka Gandhi vs Union Of India (Uoi) And Anr. on 25 January, 1978",,Right to Freedom of Religion,https://indiankanoon.org/docfragment/43475503/?formInput=Right%20to%20Freedom%20of%20Religion,case,
,"Dr. M. Ismail Faruqui Etc, Mohd. Aslam, ... vs Union Of India And Others on 24 October, 1994",,Right to Freedom of Religion,https://indiankanoon.org/docfragment/37494799/?formInput=Right%20to%20Freedom%20of%20Religion,case,
,"Bijoe Emmanuel & Ors vs State Of Kerala & Ors on 11 August, 1986",,Right to Freedom of Religion,https://indiankanoon.org/docfragment/1508089/?formInput=Right%20to%20Freedom%20of%20Religion,case,
,"Sardar Syedna Taher Saifuddin Saheb vs The State Of Bombay on 9 January, 1962",,Right to Freedom of Religion,https://indiankanoon.org/docfragment/510078/?formInput=Right%20to%20Freedom%20of%20Religion,case,
,"John Vallamattom And Anr. vs Union Of India (Uoi) on 21 July, 2003",,Right to Freedom of Religion,https://indiankanoon.org/docfragment/49064693/?formInput=Right%20to%20Freedom%20of%20Religion,case,
,"Ramji Lal Modi vs The State Of U.P on 5 April, 1957",,Right to Freedom of Religion,https://indiankanoon.org/docfragment/553290/?formInput=Right%20to%20Freedom%20of%20Religion,case,
,"The Durgah Committee, Ajmer Andanother vs Syed Hussain Ali And Others on 17 March, 1961",,Right to Freedom of Religion,https://indiankanoon.org/docfragment/1262157/?formInput=Right%20to%20Freedom%20of%20Religion,case,
,"Bal Patil & Anr vs Union Of India & Ors on 8 August, 2005",,Cultural and Educational rights,https://indiankanoon.org/docfragment/502741/?formInput=Cultural%20and%20Educational%20rights,case,
,"Committee Of Management, Anjuman ... vs State Of U.P. Through Secretary, ... on 5 April, 2007",,Cultural and Educational rights,https://indiankanoon.org/docfragment/9615/?formInput=Cultural%20and%20Educational%20rights,case,
,"Sahil Mittal vs State Of Punjab And Ors. on 17 December, 2007",,Cultural and Educational rights,https://indiankanoon.org/docfragment/1824709/?formInput=Cultural%20and%20Educational%20rights,case,
,"T.M.A. Pai Foundation & Ors vs State Of Karnataka & Ors on 31 October, 2002",,Cultural and Educational rights,https://indiankanoon.org/docfragment/90568005/?formInput=Cultural%20and%20Educational%20rights,case,
,"Mrs. Maneka Gandhi vs Union Of India (Uoi) And Anr. on 25 January, 1978",,Cultural and Educational rights,https://indiankanoon.org/docfragment/43475503/?formInput=Cultural%20and%20Educational%20rights,case,
